synthetic_id,class_label,is_processed_valid,reason_skipped,num_blade_coords,num_vein_coords,file_blade_mask,file_blade_ect,file_vein_mask,file_vein_ect,file_combined_viz_blade_on_ect,file_combined_viz_vein_on_ect,file_transformed_blade_coords,file_transformed_vein_coords
synthetic_leaf_01105,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01105_blade_mask.png,blade_ects/synthetic_leaf_01105_blade_ect.png,vein_masks/synthetic_leaf_01105_vein_mask.png,vein_ects/synthetic_leaf_01105_vein_ect.png,combined_viz/synthetic_leaf_01105_combined_blade.png,combined_viz/synthetic_leaf_01105_combined_vein.png,transformed_coords/synthetic_leaf_01105_blade_coords.npy,transformed_coords/synthetic_leaf_01105_vein_coords.npy
synthetic_leaf_01106,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01106_blade_mask.png,blade_ects/synthetic_leaf_01106_blade_ect.png,vein_masks/synthetic_leaf_01106_vein_mask.png,vein_ects/synthetic_leaf_01106_vein_ect.png,combined_viz/synthetic_leaf_01106_combined_blade.png,combined_viz/synthetic_leaf_01106_combined_vein.png,transformed_coords/synthetic_leaf_01106_blade_coords.npy,transformed_coords/synthetic_leaf_01106_vein_coords.npy
synthetic_leaf_01107,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01107_blade_mask.png,blade_ects/synthetic_leaf_01107_blade_ect.png,vein_masks/synthetic_leaf_01107_vein_mask.png,vein_ects/synthetic_leaf_01107_vein_ect.png,combined_viz/synthetic_leaf_01107_combined_blade.png,combined_viz/synthetic_leaf_01107_combined_vein.png,transformed_coords/synthetic_leaf_01107_blade_coords.npy,transformed_coords/synthetic_leaf_01107_vein_coords.npy
synthetic_leaf_01108,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01108_blade_mask.png,blade_ects/synthetic_leaf_01108_blade_ect.png,vein_masks/synthetic_leaf_01108_vein_mask.png,vein_ects/synthetic_leaf_01108_vein_ect.png,combined_viz/synthetic_leaf_01108_combined_blade.png,combined_viz/synthetic_leaf_01108_combined_vein.png,transformed_coords/synthetic_leaf_01108_blade_coords.npy,transformed_coords/synthetic_leaf_01108_vein_coords.npy
synthetic_leaf_01109,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01109_blade_mask.png,blade_ects/synthetic_leaf_01109_blade_ect.png,vein_masks/synthetic_leaf_01109_vein_mask.png,vein_ects/synthetic_leaf_01109_vein_ect.png,combined_viz/synthetic_leaf_01109_combined_blade.png,combined_viz/synthetic_leaf_01109_combined_vein.png,transformed_coords/synthetic_leaf_01109_blade_coords.npy,transformed_coords/synthetic_leaf_01109_vein_coords.npy
synthetic_leaf_01110,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01110_blade_mask.png,blade_ects/synthetic_leaf_01110_blade_ect.png,vein_masks/synthetic_leaf_01110_vein_mask.png,vein_ects/synthetic_leaf_01110_vein_ect.png,combined_viz/synthetic_leaf_01110_combined_blade.png,combined_viz/synthetic_leaf_01110_combined_vein.png,transformed_coords/synthetic_leaf_01110_blade_coords.npy,transformed_coords/synthetic_leaf_01110_vein_coords.npy
synthetic_leaf_01111,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01111_blade_mask.png,blade_ects/synthetic_leaf_01111_blade_ect.png,vein_masks/synthetic_leaf_01111_vein_mask.png,vein_ects/synthetic_leaf_01111_vein_ect.png,combined_viz/synthetic_leaf_01111_combined_blade.png,combined_viz/synthetic_leaf_01111_combined_vein.png,transformed_coords/synthetic_leaf_01111_blade_coords.npy,transformed_coords/synthetic_leaf_01111_vein_coords.npy
synthetic_leaf_01112,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01112_blade_mask.png,blade_ects/synthetic_leaf_01112_blade_ect.png,vein_masks/synthetic_leaf_01112_vein_mask.png,vein_ects/synthetic_leaf_01112_vein_ect.png,combined_viz/synthetic_leaf_01112_combined_blade.png,combined_viz/synthetic_leaf_01112_combined_vein.png,transformed_coords/synthetic_leaf_01112_blade_coords.npy,transformed_coords/synthetic_leaf_01112_vein_coords.npy
synthetic_leaf_01113,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01113_blade_mask.png,blade_ects/synthetic_leaf_01113_blade_ect.png,vein_masks/synthetic_leaf_01113_vein_mask.png,vein_ects/synthetic_leaf_01113_vein_ect.png,combined_viz/synthetic_leaf_01113_combined_blade.png,combined_viz/synthetic_leaf_01113_combined_vein.png,transformed_coords/synthetic_leaf_01113_blade_coords.npy,transformed_coords/synthetic_leaf_01113_vein_coords.npy
synthetic_leaf_01114,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01114_blade_mask.png,blade_ects/synthetic_leaf_01114_blade_ect.png,vein_masks/synthetic_leaf_01114_vein_mask.png,vein_ects/synthetic_leaf_01114_vein_ect.png,combined_viz/synthetic_leaf_01114_combined_blade.png,combined_viz/synthetic_leaf_01114_combined_vein.png,transformed_coords/synthetic_leaf_01114_blade_coords.npy,transformed_coords/synthetic_leaf_01114_vein_coords.npy
synthetic_leaf_01115,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01115_blade_mask.png,blade_ects/synthetic_leaf_01115_blade_ect.png,vein_masks/synthetic_leaf_01115_vein_mask.png,vein_ects/synthetic_leaf_01115_vein_ect.png,combined_viz/synthetic_leaf_01115_combined_blade.png,combined_viz/synthetic_leaf_01115_combined_vein.png,transformed_coords/synthetic_leaf_01115_blade_coords.npy,transformed_coords/synthetic_leaf_01115_vein_coords.npy
synthetic_leaf_01116,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01116_blade_mask.png,blade_ects/synthetic_leaf_01116_blade_ect.png,vein_masks/synthetic_leaf_01116_vein_mask.png,vein_ects/synthetic_leaf_01116_vein_ect.png,combined_viz/synthetic_leaf_01116_combined_blade.png,combined_viz/synthetic_leaf_01116_combined_vein.png,transformed_coords/synthetic_leaf_01116_blade_coords.npy,transformed_coords/synthetic_leaf_01116_vein_coords.npy
synthetic_leaf_01117,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01117_blade_mask.png,blade_ects/synthetic_leaf_01117_blade_ect.png,vein_masks/synthetic_leaf_01117_vein_mask.png,vein_ects/synthetic_leaf_01117_vein_ect.png,combined_viz/synthetic_leaf_01117_combined_blade.png,combined_viz/synthetic_leaf_01117_combined_vein.png,transformed_coords/synthetic_leaf_01117_blade_coords.npy,transformed_coords/synthetic_leaf_01117_vein_coords.npy
synthetic_leaf_01118,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01118_blade_mask.png,blade_ects/synthetic_leaf_01118_blade_ect.png,vein_masks/synthetic_leaf_01118_vein_mask.png,vein_ects/synthetic_leaf_01118_vein_ect.png,combined_viz/synthetic_leaf_01118_combined_blade.png,combined_viz/synthetic_leaf_01118_combined_vein.png,transformed_coords/synthetic_leaf_01118_blade_coords.npy,transformed_coords/synthetic_leaf_01118_vein_coords.npy
synthetic_leaf_01119,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01119_blade_mask.png,blade_ects/synthetic_leaf_01119_blade_ect.png,vein_masks/synthetic_leaf_01119_vein_mask.png,vein_ects/synthetic_leaf_01119_vein_ect.png,combined_viz/synthetic_leaf_01119_combined_blade.png,combined_viz/synthetic_leaf_01119_combined_vein.png,transformed_coords/synthetic_leaf_01119_blade_coords.npy,transformed_coords/synthetic_leaf_01119_vein_coords.npy
synthetic_leaf_01120,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01120_blade_mask.png,blade_ects/synthetic_leaf_01120_blade_ect.png,vein_masks/synthetic_leaf_01120_vein_mask.png,vein_ects/synthetic_leaf_01120_vein_ect.png,combined_viz/synthetic_leaf_01120_combined_blade.png,combined_viz/synthetic_leaf_01120_combined_vein.png,transformed_coords/synthetic_leaf_01120_blade_coords.npy,transformed_coords/synthetic_leaf_01120_vein_coords.npy
synthetic_leaf_01121,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01121_blade_mask.png,blade_ects/synthetic_leaf_01121_blade_ect.png,vein_masks/synthetic_leaf_01121_vein_mask.png,vein_ects/synthetic_leaf_01121_vein_ect.png,combined_viz/synthetic_leaf_01121_combined_blade.png,combined_viz/synthetic_leaf_01121_combined_vein.png,transformed_coords/synthetic_leaf_01121_blade_coords.npy,transformed_coords/synthetic_leaf_01121_vein_coords.npy
synthetic_leaf_01122,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01122_blade_mask.png,blade_ects/synthetic_leaf_01122_blade_ect.png,vein_masks/synthetic_leaf_01122_vein_mask.png,vein_ects/synthetic_leaf_01122_vein_ect.png,combined_viz/synthetic_leaf_01122_combined_blade.png,combined_viz/synthetic_leaf_01122_combined_vein.png,transformed_coords/synthetic_leaf_01122_blade_coords.npy,transformed_coords/synthetic_leaf_01122_vein_coords.npy
synthetic_leaf_01123,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01123_blade_mask.png,blade_ects/synthetic_leaf_01123_blade_ect.png,vein_masks/synthetic_leaf_01123_vein_mask.png,vein_ects/synthetic_leaf_01123_vein_ect.png,combined_viz/synthetic_leaf_01123_combined_blade.png,combined_viz/synthetic_leaf_01123_combined_vein.png,transformed_coords/synthetic_leaf_01123_blade_coords.npy,transformed_coords/synthetic_leaf_01123_vein_coords.npy
synthetic_leaf_01124,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01124_blade_mask.png,blade_ects/synthetic_leaf_01124_blade_ect.png,vein_masks/synthetic_leaf_01124_vein_mask.png,vein_ects/synthetic_leaf_01124_vein_ect.png,combined_viz/synthetic_leaf_01124_combined_blade.png,combined_viz/synthetic_leaf_01124_combined_vein.png,transformed_coords/synthetic_leaf_01124_blade_coords.npy,transformed_coords/synthetic_leaf_01124_vein_coords.npy
synthetic_leaf_01125,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01125_blade_mask.png,blade_ects/synthetic_leaf_01125_blade_ect.png,vein_masks/synthetic_leaf_01125_vein_mask.png,vein_ects/synthetic_leaf_01125_vein_ect.png,combined_viz/synthetic_leaf_01125_combined_blade.png,combined_viz/synthetic_leaf_01125_combined_vein.png,transformed_coords/synthetic_leaf_01125_blade_coords.npy,transformed_coords/synthetic_leaf_01125_vein_coords.npy
synthetic_leaf_01126,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01126_blade_mask.png,blade_ects/synthetic_leaf_01126_blade_ect.png,vein_masks/synthetic_leaf_01126_vein_mask.png,vein_ects/synthetic_leaf_01126_vein_ect.png,combined_viz/synthetic_leaf_01126_combined_blade.png,combined_viz/synthetic_leaf_01126_combined_vein.png,transformed_coords/synthetic_leaf_01126_blade_coords.npy,transformed_coords/synthetic_leaf_01126_vein_coords.npy
synthetic_leaf_01127,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01127_blade_mask.png,blade_ects/synthetic_leaf_01127_blade_ect.png,vein_masks/synthetic_leaf_01127_vein_mask.png,vein_ects/synthetic_leaf_01127_vein_ect.png,combined_viz/synthetic_leaf_01127_combined_blade.png,combined_viz/synthetic_leaf_01127_combined_vein.png,transformed_coords/synthetic_leaf_01127_blade_coords.npy,transformed_coords/synthetic_leaf_01127_vein_coords.npy
synthetic_leaf_01128,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01128_blade_mask.png,blade_ects/synthetic_leaf_01128_blade_ect.png,vein_masks/synthetic_leaf_01128_vein_mask.png,vein_ects/synthetic_leaf_01128_vein_ect.png,combined_viz/synthetic_leaf_01128_combined_blade.png,combined_viz/synthetic_leaf_01128_combined_vein.png,transformed_coords/synthetic_leaf_01128_blade_coords.npy,transformed_coords/synthetic_leaf_01128_vein_coords.npy
synthetic_leaf_01129,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01129_blade_mask.png,blade_ects/synthetic_leaf_01129_blade_ect.png,vein_masks/synthetic_leaf_01129_vein_mask.png,vein_ects/synthetic_leaf_01129_vein_ect.png,combined_viz/synthetic_leaf_01129_combined_blade.png,combined_viz/synthetic_leaf_01129_combined_vein.png,transformed_coords/synthetic_leaf_01129_blade_coords.npy,transformed_coords/synthetic_leaf_01129_vein_coords.npy
synthetic_leaf_01130,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01130_blade_mask.png,blade_ects/synthetic_leaf_01130_blade_ect.png,vein_masks/synthetic_leaf_01130_vein_mask.png,vein_ects/synthetic_leaf_01130_vein_ect.png,combined_viz/synthetic_leaf_01130_combined_blade.png,combined_viz/synthetic_leaf_01130_combined_vein.png,transformed_coords/synthetic_leaf_01130_blade_coords.npy,transformed_coords/synthetic_leaf_01130_vein_coords.npy
synthetic_leaf_01131,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01131_blade_mask.png,blade_ects/synthetic_leaf_01131_blade_ect.png,vein_masks/synthetic_leaf_01131_vein_mask.png,vein_ects/synthetic_leaf_01131_vein_ect.png,combined_viz/synthetic_leaf_01131_combined_blade.png,combined_viz/synthetic_leaf_01131_combined_vein.png,transformed_coords/synthetic_leaf_01131_blade_coords.npy,transformed_coords/synthetic_leaf_01131_vein_coords.npy
synthetic_leaf_01132,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01132_blade_mask.png,blade_ects/synthetic_leaf_01132_blade_ect.png,vein_masks/synthetic_leaf_01132_vein_mask.png,vein_ects/synthetic_leaf_01132_vein_ect.png,combined_viz/synthetic_leaf_01132_combined_blade.png,combined_viz/synthetic_leaf_01132_combined_vein.png,transformed_coords/synthetic_leaf_01132_blade_coords.npy,transformed_coords/synthetic_leaf_01132_vein_coords.npy
synthetic_leaf_01133,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01133_blade_mask.png,blade_ects/synthetic_leaf_01133_blade_ect.png,vein_masks/synthetic_leaf_01133_vein_mask.png,vein_ects/synthetic_leaf_01133_vein_ect.png,combined_viz/synthetic_leaf_01133_combined_blade.png,combined_viz/synthetic_leaf_01133_combined_vein.png,transformed_coords/synthetic_leaf_01133_blade_coords.npy,transformed_coords/synthetic_leaf_01133_vein_coords.npy
synthetic_leaf_01134,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01134_blade_mask.png,blade_ects/synthetic_leaf_01134_blade_ect.png,vein_masks/synthetic_leaf_01134_vein_mask.png,vein_ects/synthetic_leaf_01134_vein_ect.png,combined_viz/synthetic_leaf_01134_combined_blade.png,combined_viz/synthetic_leaf_01134_combined_vein.png,transformed_coords/synthetic_leaf_01134_blade_coords.npy,transformed_coords/synthetic_leaf_01134_vein_coords.npy
synthetic_leaf_01135,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01135_blade_mask.png,blade_ects/synthetic_leaf_01135_blade_ect.png,vein_masks/synthetic_leaf_01135_vein_mask.png,vein_ects/synthetic_leaf_01135_vein_ect.png,combined_viz/synthetic_leaf_01135_combined_blade.png,combined_viz/synthetic_leaf_01135_combined_vein.png,transformed_coords/synthetic_leaf_01135_blade_coords.npy,transformed_coords/synthetic_leaf_01135_vein_coords.npy
synthetic_leaf_01136,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01136_blade_mask.png,blade_ects/synthetic_leaf_01136_blade_ect.png,vein_masks/synthetic_leaf_01136_vein_mask.png,vein_ects/synthetic_leaf_01136_vein_ect.png,combined_viz/synthetic_leaf_01136_combined_blade.png,combined_viz/synthetic_leaf_01136_combined_vein.png,transformed_coords/synthetic_leaf_01136_blade_coords.npy,transformed_coords/synthetic_leaf_01136_vein_coords.npy
synthetic_leaf_01137,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01137_blade_mask.png,blade_ects/synthetic_leaf_01137_blade_ect.png,vein_masks/synthetic_leaf_01137_vein_mask.png,vein_ects/synthetic_leaf_01137_vein_ect.png,combined_viz/synthetic_leaf_01137_combined_blade.png,combined_viz/synthetic_leaf_01137_combined_vein.png,transformed_coords/synthetic_leaf_01137_blade_coords.npy,transformed_coords/synthetic_leaf_01137_vein_coords.npy
synthetic_leaf_01138,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01138_blade_mask.png,blade_ects/synthetic_leaf_01138_blade_ect.png,vein_masks/synthetic_leaf_01138_vein_mask.png,vein_ects/synthetic_leaf_01138_vein_ect.png,combined_viz/synthetic_leaf_01138_combined_blade.png,combined_viz/synthetic_leaf_01138_combined_vein.png,transformed_coords/synthetic_leaf_01138_blade_coords.npy,transformed_coords/synthetic_leaf_01138_vein_coords.npy
synthetic_leaf_01139,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01139_blade_mask.png,blade_ects/synthetic_leaf_01139_blade_ect.png,vein_masks/synthetic_leaf_01139_vein_mask.png,vein_ects/synthetic_leaf_01139_vein_ect.png,combined_viz/synthetic_leaf_01139_combined_blade.png,combined_viz/synthetic_leaf_01139_combined_vein.png,transformed_coords/synthetic_leaf_01139_blade_coords.npy,transformed_coords/synthetic_leaf_01139_vein_coords.npy
synthetic_leaf_01140,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01140_blade_mask.png,blade_ects/synthetic_leaf_01140_blade_ect.png,vein_masks/synthetic_leaf_01140_vein_mask.png,vein_ects/synthetic_leaf_01140_vein_ect.png,combined_viz/synthetic_leaf_01140_combined_blade.png,combined_viz/synthetic_leaf_01140_combined_vein.png,transformed_coords/synthetic_leaf_01140_blade_coords.npy,transformed_coords/synthetic_leaf_01140_vein_coords.npy
synthetic_leaf_01141,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01141_blade_mask.png,blade_ects/synthetic_leaf_01141_blade_ect.png,vein_masks/synthetic_leaf_01141_vein_mask.png,vein_ects/synthetic_leaf_01141_vein_ect.png,combined_viz/synthetic_leaf_01141_combined_blade.png,combined_viz/synthetic_leaf_01141_combined_vein.png,transformed_coords/synthetic_leaf_01141_blade_coords.npy,transformed_coords/synthetic_leaf_01141_vein_coords.npy
synthetic_leaf_01142,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01142_blade_mask.png,blade_ects/synthetic_leaf_01142_blade_ect.png,vein_masks/synthetic_leaf_01142_vein_mask.png,vein_ects/synthetic_leaf_01142_vein_ect.png,combined_viz/synthetic_leaf_01142_combined_blade.png,combined_viz/synthetic_leaf_01142_combined_vein.png,transformed_coords/synthetic_leaf_01142_blade_coords.npy,transformed_coords/synthetic_leaf_01142_vein_coords.npy
synthetic_leaf_01143,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01143_blade_mask.png,blade_ects/synthetic_leaf_01143_blade_ect.png,vein_masks/synthetic_leaf_01143_vein_mask.png,vein_ects/synthetic_leaf_01143_vein_ect.png,combined_viz/synthetic_leaf_01143_combined_blade.png,combined_viz/synthetic_leaf_01143_combined_vein.png,transformed_coords/synthetic_leaf_01143_blade_coords.npy,transformed_coords/synthetic_leaf_01143_vein_coords.npy
synthetic_leaf_01144,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01144_blade_mask.png,blade_ects/synthetic_leaf_01144_blade_ect.png,vein_masks/synthetic_leaf_01144_vein_mask.png,vein_ects/synthetic_leaf_01144_vein_ect.png,combined_viz/synthetic_leaf_01144_combined_blade.png,combined_viz/synthetic_leaf_01144_combined_vein.png,transformed_coords/synthetic_leaf_01144_blade_coords.npy,transformed_coords/synthetic_leaf_01144_vein_coords.npy
synthetic_leaf_01145,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01145_blade_mask.png,blade_ects/synthetic_leaf_01145_blade_ect.png,vein_masks/synthetic_leaf_01145_vein_mask.png,vein_ects/synthetic_leaf_01145_vein_ect.png,combined_viz/synthetic_leaf_01145_combined_blade.png,combined_viz/synthetic_leaf_01145_combined_vein.png,transformed_coords/synthetic_leaf_01145_blade_coords.npy,transformed_coords/synthetic_leaf_01145_vein_coords.npy
synthetic_leaf_01146,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01146_blade_mask.png,blade_ects/synthetic_leaf_01146_blade_ect.png,vein_masks/synthetic_leaf_01146_vein_mask.png,vein_ects/synthetic_leaf_01146_vein_ect.png,combined_viz/synthetic_leaf_01146_combined_blade.png,combined_viz/synthetic_leaf_01146_combined_vein.png,transformed_coords/synthetic_leaf_01146_blade_coords.npy,transformed_coords/synthetic_leaf_01146_vein_coords.npy
synthetic_leaf_01147,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01147_blade_mask.png,blade_ects/synthetic_leaf_01147_blade_ect.png,vein_masks/synthetic_leaf_01147_vein_mask.png,vein_ects/synthetic_leaf_01147_vein_ect.png,combined_viz/synthetic_leaf_01147_combined_blade.png,combined_viz/synthetic_leaf_01147_combined_vein.png,transformed_coords/synthetic_leaf_01147_blade_coords.npy,transformed_coords/synthetic_leaf_01147_vein_coords.npy
synthetic_leaf_01148,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01148_blade_mask.png,blade_ects/synthetic_leaf_01148_blade_ect.png,vein_masks/synthetic_leaf_01148_vein_mask.png,vein_ects/synthetic_leaf_01148_vein_ect.png,combined_viz/synthetic_leaf_01148_combined_blade.png,combined_viz/synthetic_leaf_01148_combined_vein.png,transformed_coords/synthetic_leaf_01148_blade_coords.npy,transformed_coords/synthetic_leaf_01148_vein_coords.npy
synthetic_leaf_01149,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01149_blade_mask.png,blade_ects/synthetic_leaf_01149_blade_ect.png,vein_masks/synthetic_leaf_01149_vein_mask.png,vein_ects/synthetic_leaf_01149_vein_ect.png,combined_viz/synthetic_leaf_01149_combined_blade.png,combined_viz/synthetic_leaf_01149_combined_vein.png,transformed_coords/synthetic_leaf_01149_blade_coords.npy,transformed_coords/synthetic_leaf_01149_vein_coords.npy
synthetic_leaf_01150,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01150_blade_mask.png,blade_ects/synthetic_leaf_01150_blade_ect.png,vein_masks/synthetic_leaf_01150_vein_mask.png,vein_ects/synthetic_leaf_01150_vein_ect.png,combined_viz/synthetic_leaf_01150_combined_blade.png,combined_viz/synthetic_leaf_01150_combined_vein.png,transformed_coords/synthetic_leaf_01150_blade_coords.npy,transformed_coords/synthetic_leaf_01150_vein_coords.npy
synthetic_leaf_01151,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01151_blade_mask.png,blade_ects/synthetic_leaf_01151_blade_ect.png,vein_masks/synthetic_leaf_01151_vein_mask.png,vein_ects/synthetic_leaf_01151_vein_ect.png,combined_viz/synthetic_leaf_01151_combined_blade.png,combined_viz/synthetic_leaf_01151_combined_vein.png,transformed_coords/synthetic_leaf_01151_blade_coords.npy,transformed_coords/synthetic_leaf_01151_vein_coords.npy
synthetic_leaf_01152,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01152_blade_mask.png,blade_ects/synthetic_leaf_01152_blade_ect.png,vein_masks/synthetic_leaf_01152_vein_mask.png,vein_ects/synthetic_leaf_01152_vein_ect.png,combined_viz/synthetic_leaf_01152_combined_blade.png,combined_viz/synthetic_leaf_01152_combined_vein.png,transformed_coords/synthetic_leaf_01152_blade_coords.npy,transformed_coords/synthetic_leaf_01152_vein_coords.npy
synthetic_leaf_01153,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01153_blade_mask.png,blade_ects/synthetic_leaf_01153_blade_ect.png,vein_masks/synthetic_leaf_01153_vein_mask.png,vein_ects/synthetic_leaf_01153_vein_ect.png,combined_viz/synthetic_leaf_01153_combined_blade.png,combined_viz/synthetic_leaf_01153_combined_vein.png,transformed_coords/synthetic_leaf_01153_blade_coords.npy,transformed_coords/synthetic_leaf_01153_vein_coords.npy
synthetic_leaf_01154,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01154_blade_mask.png,blade_ects/synthetic_leaf_01154_blade_ect.png,vein_masks/synthetic_leaf_01154_vein_mask.png,vein_ects/synthetic_leaf_01154_vein_ect.png,combined_viz/synthetic_leaf_01154_combined_blade.png,combined_viz/synthetic_leaf_01154_combined_vein.png,transformed_coords/synthetic_leaf_01154_blade_coords.npy,transformed_coords/synthetic_leaf_01154_vein_coords.npy
synthetic_leaf_01155,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01155_blade_mask.png,blade_ects/synthetic_leaf_01155_blade_ect.png,vein_masks/synthetic_leaf_01155_vein_mask.png,vein_ects/synthetic_leaf_01155_vein_ect.png,combined_viz/synthetic_leaf_01155_combined_blade.png,combined_viz/synthetic_leaf_01155_combined_vein.png,transformed_coords/synthetic_leaf_01155_blade_coords.npy,transformed_coords/synthetic_leaf_01155_vein_coords.npy
synthetic_leaf_01156,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01156_blade_mask.png,blade_ects/synthetic_leaf_01156_blade_ect.png,vein_masks/synthetic_leaf_01156_vein_mask.png,vein_ects/synthetic_leaf_01156_vein_ect.png,combined_viz/synthetic_leaf_01156_combined_blade.png,combined_viz/synthetic_leaf_01156_combined_vein.png,transformed_coords/synthetic_leaf_01156_blade_coords.npy,transformed_coords/synthetic_leaf_01156_vein_coords.npy
synthetic_leaf_01157,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01157_blade_mask.png,blade_ects/synthetic_leaf_01157_blade_ect.png,vein_masks/synthetic_leaf_01157_vein_mask.png,vein_ects/synthetic_leaf_01157_vein_ect.png,combined_viz/synthetic_leaf_01157_combined_blade.png,combined_viz/synthetic_leaf_01157_combined_vein.png,transformed_coords/synthetic_leaf_01157_blade_coords.npy,transformed_coords/synthetic_leaf_01157_vein_coords.npy
synthetic_leaf_01158,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01158_blade_mask.png,blade_ects/synthetic_leaf_01158_blade_ect.png,vein_masks/synthetic_leaf_01158_vein_mask.png,vein_ects/synthetic_leaf_01158_vein_ect.png,combined_viz/synthetic_leaf_01158_combined_blade.png,combined_viz/synthetic_leaf_01158_combined_vein.png,transformed_coords/synthetic_leaf_01158_blade_coords.npy,transformed_coords/synthetic_leaf_01158_vein_coords.npy
synthetic_leaf_01159,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01159_blade_mask.png,blade_ects/synthetic_leaf_01159_blade_ect.png,vein_masks/synthetic_leaf_01159_vein_mask.png,vein_ects/synthetic_leaf_01159_vein_ect.png,combined_viz/synthetic_leaf_01159_combined_blade.png,combined_viz/synthetic_leaf_01159_combined_vein.png,transformed_coords/synthetic_leaf_01159_blade_coords.npy,transformed_coords/synthetic_leaf_01159_vein_coords.npy
synthetic_leaf_01160,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01160_blade_mask.png,blade_ects/synthetic_leaf_01160_blade_ect.png,vein_masks/synthetic_leaf_01160_vein_mask.png,vein_ects/synthetic_leaf_01160_vein_ect.png,combined_viz/synthetic_leaf_01160_combined_blade.png,combined_viz/synthetic_leaf_01160_combined_vein.png,transformed_coords/synthetic_leaf_01160_blade_coords.npy,transformed_coords/synthetic_leaf_01160_vein_coords.npy
synthetic_leaf_01161,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01161_blade_mask.png,blade_ects/synthetic_leaf_01161_blade_ect.png,vein_masks/synthetic_leaf_01161_vein_mask.png,vein_ects/synthetic_leaf_01161_vein_ect.png,combined_viz/synthetic_leaf_01161_combined_blade.png,combined_viz/synthetic_leaf_01161_combined_vein.png,transformed_coords/synthetic_leaf_01161_blade_coords.npy,transformed_coords/synthetic_leaf_01161_vein_coords.npy
synthetic_leaf_01162,vinifera,True,,456,1216,blade_masks/synthetic_leaf_01162_blade_mask.png,blade_ects/synthetic_leaf_01162_blade_ect.png,vein_masks/synthetic_leaf_01162_vein_mask.png,vein_ects/synthetic_leaf_01162_vein_ect.png,combined_viz/synthetic_leaf_01162_combined_blade.png,combined_viz/synthetic_leaf_01162_combined_vein.png,transformed_coords/synthetic_leaf_01162_blade_coords.npy,transformed_coords/synthetic_leaf_01162_vein_coords.npy
